Elapsed_Seconds,Temp_C,Freq_MHz,Mem_Used_MB,Throttle_Flag
22.6285,48.50,2400.0,1922.2,0
22.9353,47.40,2400.0,1922.2,0
23.0310,47.40,2400.0,1922.4,0
23.2276,48.50,2400.0,1922.4,0
23.4301,49.05,2400.0,1917.0,0
23.6328,49.60,2400.0,1916.8,0
23.8326,48.50,2400.0,1917.2,0
24.0303,49.05,2400.0,1917.2,0
24.2330,48.50,2400.0,1917.2,0
24.4353,47.95,2400.0,1912.7,0
24.6355,48.50,2400.0,1912.1,0
24.8326,49.05,2400.0,1911.8,0
25.0394,47.95,2400.0,1912.7,0
25.2340,50.15,2400.0,1912.7,0
25.4393,48.50,2400.0,1907.0,0
25.6393,49.05,2400.0,1905.5,0
25.8394,49.05,2400.0,1905.4,0
26.0375,49.60,2400.0,1905.4,0
26.2429,49.60,2400.0,1906.6,0
26.4389,48.50,2400.0,1900.7,0
26.6416,49.60,2400.0,1899.9,0
26.8394,48.50,2400.0,1899.9,0
27.0350,49.60,2400.0,1899.6,0
27.2387,50.15,2400.0,1899.6,0
27.4385,49.60,2400.0,1894.4,0
27.6404,49.05,2400.0,1894.4,0
27.8418,49.05,2400.0,1894.0,0
28.0423,48.50,2400.0,1894.0,0
28.2428,48.50,2400.0,1896.7,0
28.4508,48.50,2400.0,1891.2,0
28.6429,49.60,2400.0,1891.4,0
28.8429,49.60,2400.0,1891.4,0
29.0468,48.50,2400.0,1891.4,0
29.2444,51.25,2400.0,1891.4,0
29.4459,49.05,2400.0,1881.9,0
29.6474,50.15,2400.0,1881.2,0
29.8434,50.15,2400.0,1884.6,0
30.0461,50.15,2400.0,1884.6,0
30.2456,49.05,2400.0,1884.6,0
30.4513,50.15,2400.0,1880.2,0
30.6534,49.60,2400.0,1880.4,0
30.8519,50.70,2400.0,1880.4,0
31.0509,50.15,2400.0,1880.8,0
31.2499,50.70,2400.0,1880.8,0
31.4511,50.70,2400.0,1878.1,0
31.6527,49.60,2400.0,1877.7,0
31.8499,50.70,2400.0,1877.7,0
32.0497,49.60,2400.0,1877.7,0
32.2549,48.50,2400.0,1878.0,0
32.4477,50.15,2400.0,1875.1,0
32.6492,49.60,2400.0,1875.4,0
32.8492,51.25,2400.0,1875.4,0
33.0507,50.15,2400.0,1877.2,0
33.2502,51.25,2400.0,1877.2,0
33.4567,50.70,2400.0,1868.1,0
33.6511,50.70,2400.0,1868.3,0
33.8480,49.60,2400.0,1869.1,0
34.0508,49.60,2400.0,1869.3,0
34.2497,50.70,2400.0,1869.3,0
34.4560,50.70,2400.0,1866.0,0
34.7523,52.35,2400.0,1866.0,0
34.8518,50.70,2400.0,1866.8,0
35.0526,50.15,2400.0,1867.0,0
35.2514,52.35,2400.0,1867.0,0
35.4571,51.25,2400.0,1862.6,0
35.6531,51.25,2400.0,1862.6,0
35.8576,50.70,2400.0,1863.9,0
36.0531,51.25,2400.0,1865.1,0
36.2488,50.70,2400.0,1865.1,0
36.4507,50.70,2400.0,1862.4,0
36.6567,50.70,2400.0,1862.4,0
36.8502,50.70,2400.0,1862.8,0
37.0527,51.80,2400.0,1862.9,0
37.2553,51.25,2400.0,1863.1,0
37.4508,51.25,2400.0,1859.8,0
37.6542,51.25,2400.0,1859.5,0
37.8588,51.80,2400.0,1859.5,0
38.0564,50.70,2400.0,1859.5,0
38.2551,51.25,2400.0,1859.7,0
38.4553,52.35,2400.0,1861.9,0
38.6550,51.80,2400.0,1862.4,0
38.8590,51.80,2400.0,1862.4,0
39.0583,50.70,2400.0,1862.6,0
39.2536,50.70,2400.0,1861.8,0
39.4569,51.80,2400.0,1857.7,0
39.6552,51.80,2400.0,1857.9,0
39.8540,51.80,2400.0,1857.9,0
40.0592,52.90,2400.0,1858.3,0
40.2554,52.35,2400.0,1859.5,0
40.4549,52.35,2400.0,1857.4,0
40.6586,51.80,2400.0,1858.0,0
40.8553,52.35,2400.0,1858.0,0
41.0547,52.35,2400.0,1858.0,0
41.2594,50.70,2400.0,1858.4,0
41.4573,52.35,2400.0,1852.2,0
41.6620,51.25,2400.0,1855.2,0
41.8552,51.25,2400.0,1855.2,0
42.0569,51.80,2400.0,1855.8,0
42.2624,52.90,2400.0,1855.8,0
42.4591,52.35,2400.0,1855.2,0
42.6606,52.35,2400.0,1855.4,0
42.8566,52.35,2400.0,1855.8,0
43.0611,52.90,2400.0,1855.7,0
43.3632,51.80,2400.0,1854.9,0
43.4598,52.90,2400.0,1854.1,0
43.6620,52.35,2400.0,1853.6,0
43.8640,53.45,2400.0,1853.5,0
44.0653,53.45,2400.0,1853.7,0
44.2632,52.90,2400.0,1853.9,0
44.4647,52.35,2400.0,1853.3,0
44.6674,53.45,2400.0,1851.8,0
44.8605,52.90,2400.0,1853.0,0
45.0612,52.90,2400.0,1852.9,0
45.2580,51.25,2400.0,1854.2,0
45.4619,52.90,2400.0,1852.2,0
45.6663,52.90,2400.0,1851.9,0
45.8671,52.90,2400.0,1852.5,0
46.0711,52.90,2400.0,1852.7,0
46.2664,54.55,2400.0,1852.9,0
46.4613,51.80,2400.0,1851.8,0
46.6604,52.35,2400.0,1852.5,0
46.8731,52.90,2400.0,1852.5,0
47.0630,53.45,2400.0,1852.8,0
47.2631,52.90,2400.0,1852.8,0
47.4655,53.45,2400.0,1852.4,0
47.6692,53.45,2400.0,1852.4,0
47.8695,52.90,2400.0,1852.6,0
48.0624,51.80,2400.0,1852.6,0
48.2659,52.90,2400.0,1853.3,0
48.4657,54.55,2400.0,1848.0,0
48.6687,53.45,2400.0,1849.5,0
48.8692,52.35,2400.0,1849.5,0
49.0674,54.00,2400.0,1849.9,0
49.2651,53.45,2400.0,1850.9,0
49.4687,51.25,2400.0,1848.9,0
49.6714,53.45,2400.0,1848.5,0
49.8748,53.45,2400.0,1848.9,0
50.0753,53.45,2400.0,1849.8,0
50.2730,53.45,2400.0,1849.9,0
50.4722,52.35,2400.0,1849.5,0
50.6715,52.90,2400.0,1848.4,0
50.8754,54.00,2400.0,1849.2,0
51.0715,52.90,2400.0,1850.0,0
51.2756,54.55,2400.0,1850.1,0
51.4735,54.00,2400.0,1848.5,0
51.6748,53.45,2400.0,1846.8,0
51.8691,54.00,2400.0,1847.1,0
52.0780,53.45,2400.0,1847.1,0
52.2790,54.00,2400.0,1849.2,0
52.4793,54.00,2400.0,1847.9,0
52.6797,54.00,2400.0,1845.5,0
52.8752,53.45,2400.0,1846.7,0
53.0750,52.90,2400.0,1848.2,0
53.2811,52.90,2400.0,1848.2,0
53.4775,54.55,2400.0,1848.5,0
53.6789,52.90,2400.0,1846.6,0
53.8740,54.55,2400.0,1848.5,0
54.0754,54.55,2400.0,1848.9,0
54.3787,54.00,2400.0,1849.3,0
54.4755,55.10,2400.0,1848.9,0
54.6807,54.00,2400.0,1850.1,0
54.8769,52.90,2400.0,1850.1,0
55.0842,52.90,2400.0,1849.6,0
55.2775,54.55,2400.0,1849.6,0
55.4788,54.00,2400.0,1846.2,0
55.7829,54.00,2400.0,1847.0,0
55.8819,54.00,2400.0,1847.0,0
56.0792,52.90,2400.0,1847.0,0
56.2833,54.00,2400.0,1847.0,0
56.4832,54.55,2400.0,1846.4,0
56.6821,54.00,2400.0,1846.4,0
56.8874,54.55,2400.0,1846.4,0
57.0837,54.55,2400.0,1846.4,0
57.2806,54.00,2400.0,1846.4,0
57.4834,52.90,2400.0,1845.2,0
57.6863,54.55,2400.0,1844.9,0
57.8805,55.10,2400.0,1845.7,0
58.0874,54.55,2400.0,1845.7,0
58.2824,53.45,2400.0,1847.0,0
58.4867,54.00,2400.0,1846.2,0
58.6911,54.00,2400.0,1845.9,0
58.8847,53.45,2400.0,1845.9,0
59.0893,54.00,2400.0,1846.8,0
59.2874,54.00,2400.0,1846.8,0
59.4867,55.10,2400.0,1848.0,0
59.6861,53.45,2400.0,1849.0,0
59.8868,54.55,2400.0,1849.3,0
60.0871,54.55,2400.0,1849.4,0
60.2913,54.55,2400.0,1849.4,0
60.4895,55.10,2400.0,1847.6,0
60.6880,54.55,2400.0,1847.6,0
60.8928,54.55,2400.0,1847.6,0
61.0914,55.10,2400.0,1849.2,0
61.2937,54.55,2400.0,1849.2,0
61.4938,54.55,2400.0,1844.8,0
61.6951,55.65,2400.0,1847.2,0
61.8903,55.10,2400.0,1847.2,0
62.0914,55.65,2400.0,1847.2,0
62.2943,55.10,2400.0,1847.2,0
62.4990,55.10,2400.0,1847.4,0
62.6971,55.65,2400.0,1847.2,0
62.8963,54.00,2400.0,1847.2,0
63.0945,56.20,2400.0,1847.2,0
63.2970,55.10,2400.0,1847.2,0
63.4995,55.65,2400.0,1845.8,0
63.6975,55.65,2400.0,1845.8,0
63.9010,55.65,2400.0,1845.9,0
64.1016,54.55,2400.0,1845.9,0
64.3044,55.65,2400.0,1845.9,0
64.5114,55.10,2400.0,1845.0,0
64.7108,56.20,2400.0,1845.5,0
64.9060,54.00,2400.0,1846.2,0
65.1126,55.10,2400.0,1846.4,0
65.3148,56.20,2400.0,1846.7,0
65.5060,55.10,2400.0,1846.5,0
65.7060,55.65,2400.0,1847.0,0
65.9069,55.10,2400.0,1847.0,0
66.1127,55.65,2400.0,1847.7,0
66.3141,55.10,2400.0,1846.8,0
66.5098,55.10,2400.0,1847.0,0
66.7154,55.10,2400.0,1845.8,0
66.9110,55.10,2400.0,1846.3,0
67.1114,55.10,2400.0,1846.3,0
67.3179,56.20,2400.0,1846.3,0
67.5086,55.10,2400.0,1846.4,0
67.7109,56.20,2400.0,1846.4,0
67.9129,55.10,2400.0,1846.0,0
68.1152,56.20,2400.0,1846.0,0
68.3152,54.55,2400.0,1846.7,0
68.5188,55.65,2400.0,1845.7,0
68.7178,56.20,2400.0,1845.8,0
68.9205,56.75,2400.0,1845.8,0
69.1167,55.65,2400.0,1846.1,0
69.3208,55.65,2400.0,1845.8,0
69.5272,56.75,2400.0,1843.8,0
69.7194,56.20,2400.0,1843.8,0
69.9217,56.75,2400.0,1844.7,0
70.1214,56.75,2400.0,1844.7,0
70.3228,54.55,2400.0,1844.9,0
70.5273,56.20,2400.0,1845.2,0
70.7283,56.20,2400.0,1843.6,0
70.9223,54.55,2400.0,1843.6,0
71.1267,56.75,2400.0,1850.4,0
71.3243,56.20,2400.0,1849.8,0
71.5273,56.75,2400.0,1849.9,0
71.7232,56.20,2400.0,1850.7,0
71.9274,55.10,2400.0,1850.7,0
72.1233,56.75,2400.0,1850.7,0
72.3286,55.65,2400.0,1850.9,0
72.5269,56.20,2400.0,1850.7,0
72.7273,56.20,2400.0,1850.1,0
72.9288,56.75,2400.0,1850.1,0
73.1320,55.10,2400.0,1850.1,0
73.3349,55.10,2400.0,1847.8,0
73.5332,56.75,2400.0,1847.4,0
73.7289,56.75,2400.0,1848.0,0
73.9329,56.75,2400.0,1847.8,0
74.1407,55.65,2400.0,1847.9,0
74.3346,55.65,2400.0,1847.2,0
74.5416,56.75,2400.0,1845.1,0
74.7341,56.75,2400.0,1845.1,0
74.9380,57.30,2400.0,1845.8,0
75.1487,56.75,2400.0,1846.4,0
75.4394,57.30,2400.0,1844.5,0
75.5383,57.30,2400.0,1845.3,0
75.7452,57.30,2400.0,1845.6,0
75.9418,57.85,2400.0,1846.3,0
76.1415,57.30,2400.0,1846.3,0
76.3433,56.20,2400.0,1846.3,0
76.5594,57.85,2400.0,1845.3,0
76.7426,56.20,2400.0,1846.5,0
76.9413,57.30,2400.0,1846.4,0
77.1391,56.20,2400.0,1846.1,0
77.3436,57.30,2400.0,1845.4,0
77.5444,56.75,2400.0,1844.6,0
77.7416,57.30,2400.0,1844.6,0
77.9419,57.30,2400.0,1844.6,0
78.1407,57.30,2400.0,1844.6,0
78.3434,57.30,2400.0,1844.2,0
78.5443,57.85,2400.0,1843.8,0
78.7430,57.30,2400.0,1843.8,0
78.9493,57.85,2400.0,1843.8,0
79.1429,55.65,2400.0,1843.9,0
79.3431,57.30,2400.0,1844.2,0
79.5608,58.40,2400.0,1843.6,0
79.7412,57.30,2400.0,1842.8,0
79.9513,57.30,2400.0,1843.0,0
80.1496,55.65,2400.0,1843.0,0
80.3446,56.75,2400.0,1842.5,0
80.5510,57.85,2400.0,1842.3,0
80.7428,56.20,2400.0,1842.3,0
80.9463,56.20,2400.0,1842.7,0
81.1433,57.85,2400.0,1842.8,0
81.3473,56.75,2400.0,1842.3,0
81.5492,57.30,2400.0,1841.5,0
81.7438,56.75,2400.0,1845.0,0
81.9512,56.20,2400.0,1845.0,0
82.1494,56.75,2400.0,1845.0,0
82.3510,58.40,2400.0,1844.9,0
82.5491,58.40,2400.0,1844.8,0
82.7620,56.20,2400.0,1844.8,0
82.9550,57.30,2400.0,1844.5,0
83.1547,58.40,2400.0,1844.5,0
83.3534,57.85,2400.0,1844.2,0
83.5543,57.30,2400.0,1843.2,0
83.7514,58.40,2400.0,1843.2,0
83.9548,57.85,2400.0,1843.4,0
84.1514,58.40,2400.0,1844.6,0
84.3506,58.40,2400.0,1843.8,0
84.5748,56.75,2400.0,1844.3,0
84.7554,57.30,2400.0,1844.3,0
84.9596,57.85,2400.0,1845.0,0
85.1569,57.85,2400.0,1845.8,0
85.3575,58.40,2400.0,1845.5,0
85.5606,57.30,2400.0,1845.5,0
85.7568,58.95,2400.0,1845.5,0
85.9570,57.85,2400.0,1845.5,0
86.1605,58.95,2400.0,1845.8,0
86.3570,57.85,2400.0,1843.5,0
86.5565,58.95,2400.0,1842.3,0
86.7579,58.40,2400.0,1842.5,0
86.9602,57.85,2400.0,1842.5,0
87.1548,57.85,2400.0,1842.5,0
87.3585,57.85,2400.0,1843.2,0
87.5597,58.95,2400.0,1842.1,0
87.7565,57.85,2400.0,1842.1,0
87.9594,59.50,2400.0,1842.1,0
88.1571,58.95,2400.0,1842.1,0
88.3609,58.95,2400.0,1841.4,0
88.5596,57.85,2400.0,1840.6,0
88.7588,58.40,2400.0,1840.6,0
88.9641,57.85,2400.0,1840.6,0
89.1634,56.75,2400.0,1841.1,0
89.3627,58.40,2400.0,1840.9,0
89.5599,58.40,2400.0,1838.9,0
89.7669,57.85,2400.0,1839.2,0
89.9649,57.30,2400.0,1839.2,0
90.1634,57.85,2400.0,1839.2,0
90.3613,57.85,2400.0,1838.2,0
90.5638,57.30,2400.0,1839.0,0
90.7646,58.40,2400.0,1838.5,0
90.9608,58.40,2400.0,1839.3,0
91.1658,57.30,2400.0,1839.6,0
91.3634,58.95,2400.0,1839.9,0
91.5638,57.85,2400.0,1838.7,0
91.7631,58.95,2400.0,1838.7,0
91.9624,57.85,2400.0,1838.9,0
92.1629,59.50,2400.0,1838.9,0
92.3647,58.95,2400.0,1836.8,0
92.5706,59.50,2400.0,1837.1,0
92.7617,58.95,2400.0,1837.7,0
92.9629,58.95,2400.0,1838.1,0
93.1641,60.05,2400.0,1838.1,0
93.3658,58.95,2400.0,1839.7,0
93.5665,58.40,2400.0,1838.6,0
93.7623,60.05,2400.0,1838.8,0
93.9691,60.05,2400.0,1838.8,0
94.1660,59.50,2400.0,1839.3,0
94.3615,58.40,2400.0,1839.1,0
94.5626,59.50,2400.0,1838.5,0
94.7672,58.40,2400.0,1837.7,0
94.9629,59.50,2400.0,1837.7,0
95.1657,59.50,2400.0,1839.6,0
95.3729,58.40,2400.0,1839.6,0
95.5632,58.95,2400.0,1840.4,0
95.7675,58.95,2400.0,1840.6,0
95.9673,59.50,2400.0,1840.6,0
96.1681,57.85,2400.0,1840.6,0
96.3619,60.05,2400.0,1840.5,0
96.5778,60.05,2400.0,1839.6,0
96.7636,58.95,2400.0,1839.9,0
96.9712,60.05,2400.0,1839.9,0
97.1642,61.15,2400.0,1840.1,0
97.3694,60.05,2400.0,1839.5,0
97.5647,57.85,2400.0,1838.9,0
97.7633,57.30,2400.0,1847.0,0
97.9751,58.95,2400.0,1855.6,0
98.1729,58.95,2400.0,1856.6,0
98.3669,59.50,2400.0,1856.5,0
98.5714,57.85,2400.0,1856.6,0
98.7774,58.95,2400.0,1857.0,0
98.9659,58.95,2400.0,1857.3,0
99.1693,59.50,2400.0,1857.3,0
99.3652,59.50,2400.0,1857.3,0
99.5701,58.95,2400.0,1856.9,0
99.7740,60.05,2400.0,1856.9,0
99.9663,60.05,2400.0,1856.9,0
100.1673,60.05,2400.0,1857.1,0
100.3684,60.05,2400.0,1855.1,0
100.5708,59.50,2400.0,1855.1,0
100.7803,59.50,2400.0,1855.2,0
100.9765,60.05,2400.0,1855.6,0
101.1718,59.50,2400.0,1856.0,0
101.3748,59.50,2400.0,1854.1,0
101.5725,60.05,2400.0,1853.6,0
101.7747,59.50,2400.0,1853.6,0
101.9729,60.05,2400.0,1853.6,0
102.1791,59.50,2400.0,1853.8,0
102.3770,59.50,2400.0,1854.0,0
102.5771,59.50,2400.0,1854.4,0
102.7731,60.60,2400.0,1854.6,0
102.9750,60.60,2400.0,1854.5,0
103.1817,59.50,2400.0,1855.1,0
103.3759,58.95,2400.0,1855.1,0
103.5744,60.60,2400.0,1854.7,0
103.7715,60.60,2400.0,1855.1,0
103.9773,60.05,2400.0,1855.1,0
104.1810,60.60,2400.0,1855.3,0
104.3789,61.15,2400.0,1853.6,0
104.5768,60.60,2400.0,1853.8,0
104.7726,58.95,2400.0,1853.3,0
104.9781,60.60,2400.0,1853.8,0
105.1770,60.60,2400.0,1853.8,0
105.3748,60.05,2400.0,1854.4,0
105.5763,60.60,2400.0,1853.7,0
105.7756,59.50,2400.0,1853.9,0
105.9789,61.15,2400.0,1854.4,0
106.1768,60.60,2400.0,1854.0,0
106.3794,60.60,2400.0,1854.0,0
106.5831,60.60,2400.0,1854.1,0
106.7773,61.15,2400.0,1853.9,0
106.9781,60.60,2400.0,1854.1,0
107.1812,61.15,2400.0,1854.3,0
107.3793,60.05,2400.0,1852.7,0
107.5790,60.60,2400.0,1851.9,0
107.7868,60.60,2400.0,1852.3,0
107.9796,60.60,2400.0,1853.3,0
108.1780,61.15,2400.0,1853.3,0
108.3761,60.60,2400.0,1853.2,0
108.5777,61.15,2400.0,1853.2,0
108.7754,61.70,2400.0,1852.7,0
108.9797,61.15,2400.0,1852.9,0
109.1792,61.15,2400.0,1852.9,0
109.3836,60.60,2400.0,1852.8,0
109.6834,61.15,2400.0,1850.6,0
109.7751,61.15,2400.0,1850.2,0
109.9814,61.15,2400.0,1850.6,0
110.1779,61.15,2400.0,1850.8,0
110.3849,61.15,2400.0,1852.2,0
110.5802,61.70,2400.0,1851.7,0
110.7835,61.15,2400.0,1851.9,0
110.9828,62.25,2400.0,1852.7,0
111.1808,59.50,2400.0,1852.9,0
111.3869,61.70,2400.0,1853.2,0
111.5844,60.60,2400.0,1852.3,0
111.7812,61.15,2400.0,1852.3,0
111.9833,61.15,2400.0,1852.7,0
112.1828,61.15,2400.0,1853.5,0
112.3834,61.70,2400.0,1852.8,0
112.5872,61.70,2400.0,1852.8,0
112.7810,60.60,2400.0,1852.8,0
112.9876,60.05,2400.0,1852.8,0
113.1814,61.70,2400.0,1853.1,0
113.3821,61.70,2400.0,1850.8,0
113.5827,62.25,2400.0,1850.8,0
113.7821,60.60,2400.0,1850.4,0
113.9829,61.15,2400.0,1850.4,0
114.1867,60.60,2400.0,1851.1,0
114.3858,61.70,2400.0,1851.6,0
114.5873,61.15,2400.0,1851.2,0
114.7884,62.25,2400.0,1850.7,0
114.9873,61.70,2400.0,1850.7,0
115.1844,61.15,2400.0,1851.0,0
115.3887,61.15,2400.0,1849.8,0
115.5895,62.25,2400.0,1850.2,0
115.7868,61.15,2400.0,1850.2,0
115.9909,61.70,2400.0,1850.5,0
116.1874,62.25,2400.0,1850.5,0
116.3879,61.70,2400.0,1849.9,0
116.5839,61.70,2400.0,1849.5,0
116.7902,62.25,2400.0,1849.5,0
116.9951,62.25,2400.0,1849.9,0
117.1895,61.15,2400.0,1849.5,0
117.3885,62.80,2400.0,1848.1,0
117.5953,61.70,2400.0,1848.1,0
117.7898,61.70,2400.0,1848.5,0
117.9914,62.80,2400.0,1849.3,0
118.1930,63.35,2400.0,1849.7,0
118.3907,61.70,2400.0,1849.9,0
118.5852,62.25,2400.0,1849.4,0
118.7891,62.25,2400.0,1849.4,0
118.9913,60.60,2400.0,1849.7,0
119.1908,62.25,2400.0,1849.0,0
119.3893,62.25,2400.0,1848.9,0
119.5925,61.15,2400.0,1849.0,0
119.7923,62.25,2400.0,1849.0,0
119.9968,63.35,2400.0,1849.2,0
120.1960,62.25,2400.0,1849.2,0
120.3897,61.15,2400.0,1847.3,0
120.5953,61.70,2400.0,1847.4,0
120.7954,62.25,2400.0,1847.4,0
120.9948,62.80,2400.0,1846.9,0
121.1966,62.25,2400.0,1847.7,0
121.3950,61.70,2400.0,1847.8,0
121.5948,63.35,2400.0,1847.8,0
121.7931,62.25,2400.0,1848.8,0
121.9951,61.70,2400.0,1848.8,0
122.1952,61.70,2400.0,1849.4,0
122.3937,62.25,2400.0,1849.2,0
122.5926,61.70,2400.0,1849.2,0
122.7954,63.35,2400.0,1849.2,0
122.9950,62.80,2400.0,1849.2,0
123.1936,62.80,2400.0,1849.2,0
123.3952,62.80,2400.0,1848.2,0
123.6018,62.80,2400.0,1847.7,0
123.8041,61.70,2400.0,1847.7,0
123.9920,63.35,2400.0,1848.2,0
124.1926,62.25,2400.0,1848.2,0
124.3990,61.70,2400.0,1846.0,0
124.5967,62.80,2400.0,1845.6,0
124.7995,63.35,2400.0,1845.6,0
124.9934,63.35,2400.0,1846.1,0
125.1931,62.80,2400.0,1846.3,0
125.3967,61.70,2400.0,1845.2,0
125.5933,63.35,2400.0,1845.5,0
125.8031,63.35,2400.0,1845.5,0
125.9975,62.80,2400.0,1845.7,0
126.1998,61.70,2400.0,1845.7,0
126.3983,63.35,2400.0,1846.4,0
126.6010,62.80,2400.0,1846.4,0
126.8008,63.35,2400.0,1846.4,0
127.0064,62.25,2400.0,1846.4,0
127.2018,62.80,2400.0,1846.8,0
127.4014,62.80,2400.0,1845.2,0
127.6043,63.35,2400.0,1844.4,0
127.8045,63.90,2400.0,1844.4,0
128.0078,62.25,2400.0,1844.4,0
128.1998,63.90,2400.0,1844.9,0
128.4074,63.90,2400.0,1844.9,0
128.5995,63.35,2400.0,1845.5,0
128.8020,63.35,2400.0,1847.0,0
129.0032,63.35,2400.0,1847.0,0
129.2091,63.35,2400.0,1847.2,0
129.4020,63.35,2400.0,1846.1,0
129.6080,62.80,2400.0,1846.2,0
129.8141,62.25,2400.0,1846.2,0
130.0066,63.35,2400.0,1846.5,0
130.2116,63.35,2400.0,1846.1,0
130.4073,63.35,2400.0,1844.9,0
130.6154,62.25,2400.0,1843.5,0
130.8125,62.80,2400.0,1843.5,0
131.0081,63.35,2400.0,1843.5,0
131.2127,63.35,2400.0,1844.1,0
131.4188,63.35,2400.0,1845.8,0
131.6138,63.35,2400.0,1845.7,0
131.8099,63.90,2400.0,1845.8,0
132.0151,62.25,2400.0,1845.8,0
132.2205,62.80,2400.0,1845.8,0
132.4179,63.35,2400.0,1842.7,0
132.6224,63.35,2400.0,1843.0,0
132.8180,62.25,2400.0,1843.4,0
133.0164,63.35,2400.0,1843.4,0
133.2126,63.90,2400.0,1843.8,0
133.4182,64.45,2400.0,1843.5,0
133.6225,63.35,2400.0,1843.1,0
133.8152,64.45,2400.0,1843.3,0
134.0175,63.90,2400.0,1843.6,0
134.2199,63.90,2400.0,1843.6,0
134.4217,63.90,2400.0,1842.5,0
134.6210,63.90,2400.0,1842.5,0
134.8234,63.35,2400.0,1843.6,0
135.0234,64.45,2400.0,1843.6,0
135.2265,63.90,2400.0,1843.6,0
135.4212,63.90,2400.0,1843.4,0
135.6233,63.90,2400.0,1842.4,0
135.8211,62.25,2400.0,1842.6,0
136.0230,64.45,2400.0,1842.6,0
136.2192,63.90,2400.0,1842.9,0
136.4188,63.35,2400.0,1842.9,0
136.6223,63.90,2400.0,1842.9,0
136.8225,63.35,2400.0,1842.9,0
137.0249,63.90,2400.0,1842.9,0
137.2240,64.45,2400.0,1843.2,0
137.4267,64.45,2400.0,1841.3,0
137.6264,64.45,2400.0,1841.1,0
137.8205,63.35,2400.0,1841.7,0
138.0254,63.35,2400.0,1841.7,0
138.2288,63.90,2400.0,1842.1,0
138.4273,65.00,2400.0,1843.1,0
138.6243,63.35,2400.0,1842.4,0
138.8351,63.90,2400.0,1842.4,0
139.0251,63.90,2400.0,1842.9,0
139.3278,65.00,2400.0,1842.7,0
139.4271,65.00,2400.0,1841.3,0
139.6264,63.35,2400.0,1841.3,0
139.8276,64.45,2400.0,1841.3,0
140.0284,64.45,2400.0,1842.2,0
140.2302,63.90,2400.0,1842.2,0
140.4259,65.00,2400.0,1842.9,0
140.6262,63.90,2400.0,1843.1,0
140.8290,63.35,2400.0,1843.1,0
141.0308,64.45,2400.0,1843.1,0
141.2262,64.45,2400.0,1843.1,0
141.4273,64.45,2400.0,1841.9,0
141.6259,63.90,2400.0,1841.9,0
141.8327,64.45,2400.0,1842.9,0
142.0329,64.45,2400.0,1842.7,0
142.2318,65.00,2400.0,1843.0,0
142.4251,63.35,2400.0,1842.2,0
142.6248,65.00,2400.0,1842.2,0
142.8278,63.90,2400.0,1842.2,0
143.0311,65.00,2400.0,1842.2,0
143.2277,65.55,2400.0,1842.9,0
143.4281,65.00,2400.0,1841.8,0
143.6324,65.00,2400.0,1842.0,0
143.8255,65.55,2400.0,1842.0,0
144.0289,64.45,2400.0,1842.4,0
144.2311,64.45,2400.0,1842.6,0
144.4322,64.45,2400.0,1841.6,0
144.6284,65.00,2400.0,1841.6,0
144.8324,63.90,2400.0,1842.1,0
145.0372,64.45,2400.0,1842.3,0
145.2358,63.35,2400.0,1842.5,0
145.4328,63.90,2400.0,1841.1,0
145.6377,63.90,2400.0,1840.9,0
145.8393,65.00,2400.0,1840.7,0
146.0407,64.45,2400.0,1841.0,0
146.2380,65.00,2400.0,1841.0,0
146.4386,63.90,2400.0,1841.7,0
146.6397,66.10,2400.0,1841.7,0
146.8393,65.00,2400.0,1841.7,0
147.0406,63.90,2400.0,1841.7,0
147.2382,65.55,2400.0,1842.0,0
147.4389,65.55,2400.0,1841.0,0
147.6435,63.90,2400.0,1841.0,0
147.8402,65.00,2400.0,1841.2,0
148.0458,65.55,2400.0,1841.4,0
148.2405,65.55,2400.0,1841.7,0
148.4388,65.00,2400.0,1839.9,0
148.6398,64.45,2400.0,1840.2,0
148.8416,65.00,2400.0,1840.2,0
149.0395,65.55,2400.0,1840.2,0
149.2392,65.00,2400.0,1840.6,0
149.4475,65.00,2400.0,1841.4,0
149.6421,63.35,2400.0,1841.2,0
149.8498,65.55,2400.0,1841.2,0
150.0431,65.55,2400.0,1841.2,0
150.2420,66.10,2400.0,1841.2,0
150.4425,65.00,2400.0,1841.3,0
150.6510,66.65,2400.0,1841.1,0
150.8442,65.00,2400.0,1840.8,0
151.0438,65.00,2400.0,1840.9,0
151.2392,65.00,2400.0,1840.7,0
151.4471,64.45,2400.0,1840.1,0
151.6404,65.55,2400.0,1840.1,0
151.8478,65.00,2400.0,1840.0,0
152.0440,65.55,2400.0,1840.0,0
152.2433,65.00,2400.0,1840.0,0
152.4449,65.00,2400.0,1840.5,0
152.6472,65.00,2400.0,1840.5,0
152.8515,64.45,2400.0,1840.1,0
153.0428,65.55,2400.0,1840.3,0
153.2508,65.00,2400.0,1840.6,0
153.4423,65.55,2400.0,1840.3,0
153.6488,65.55,2400.0,1840.5,0
153.8455,65.55,2400.0,1840.3,0
154.0506,65.55,2400.0,1840.3,0
154.2482,64.45,2400.0,1840.8,0
154.4499,64.45,2400.0,1840.9,0
154.6410,65.55,2400.0,1841.5,0
154.8457,66.65,2400.0,1841.5,0
155.0474,65.55,2400.0,1841.3,0
155.2451,66.65,2400.0,1841.9,0
155.4435,65.55,2400.0,1841.8,0
