Elapsed_Seconds,Temp_C,Freq_MHz,Mem_Used_MB
143.3643,59.50,2400.0,1831.6
143.5654,59.50,2400.0,1831.6
143.7668,60.60,2400.0,1831.6
143.9635,59.50,2400.0,1831.9
144.1656,59.50,2400.0,1831.4
144.3697,58.40,2400.0,1831.4
144.5658,60.60,2400.0,1831.4
144.7672,60.05,2400.0,1831.4
144.9661,60.05,2400.0,1831.0
145.1666,60.05,2400.0,1829.7
145.3657,58.95,2400.0,1829.7
145.5662,60.60,2400.0,1829.7
145.7660,58.95,2400.0,1830.9
145.9659,60.05,2400.0,1832.0
146.1694,59.50,2400.0,1831.0
146.3670,60.60,2400.0,1831.0
146.5677,59.50,2400.0,1831.3
146.7659,61.15,2400.0,1831.3
146.9677,59.50,2400.0,1831.3
147.1670,60.60,2400.0,1831.0
147.3685,59.50,2400.0,1831.5
147.5717,60.60,2400.0,1831.5
147.7718,60.05,2400.0,1831.8
147.9705,60.60,2400.0,1831.5
148.1743,59.50,2400.0,1832.2
148.3712,59.50,2400.0,1831.0
148.5714,60.05,2400.0,1830.3
148.7749,60.60,2400.0,1830.3
148.9716,60.60,2400.0,1831.2
149.1719,60.60,2400.0,1831.5
149.3722,59.50,2400.0,1831.2
149.5715,60.05,2400.0,1831.2
149.7743,60.60,2400.0,1831.2
149.9778,60.05,2400.0,1831.2
150.1728,60.60,2400.0,1830.4
150.3723,61.15,2400.0,1830.2
150.5728,60.60,2400.0,1830.6
150.7730,60.60,2400.0,1830.6
150.9785,59.50,2400.0,1831.0
151.1736,60.60,2400.0,1829.3
151.3742,60.60,2400.0,1829.7
151.5745,60.60,2400.0,1830.9
151.7734,60.60,2400.0,1830.9
151.9718,61.15,2400.0,1830.9
152.1787,59.50,2400.0,1830.1
152.3804,60.60,2400.0,1830.1
152.5740,61.15,2400.0,1830.5
152.7751,60.60,2400.0,1830.8
152.9738,61.15,2400.0,1830.4
153.1732,60.60,2400.0,1829.5
153.3781,61.15,2400.0,1829.5
153.5748,60.60,2400.0,1829.7
153.7753,62.25,2400.0,1829.7
153.9774,61.15,2400.0,1830.4
154.1763,60.60,2400.0,1829.5
154.3760,60.60,2400.0,1829.1
154.5792,60.60,2400.0,1829.1
154.7755,61.15,2400.0,1829.3
154.9765,60.60,2400.0,1829.3
155.1779,61.15,2400.0,1827.9
155.3774,60.60,2400.0,1827.9
155.5775,60.05,2400.0,1827.9
155.7761,61.70,2400.0,1828.4
155.9767,61.15,2400.0,1828.4
156.1776,61.70,2400.0,1827.9
156.3787,61.15,2400.0,1827.0
156.5811,61.15,2400.0,1827.0
156.7827,61.15,2400.0,1827.2
156.9838,60.60,2400.0,1827.2
157.1855,61.15,2400.0,1826.7
157.3834,60.60,2400.0,1827.2
157.5875,61.15,2400.0,1827.2
157.7853,60.60,2400.0,1827.0
157.9818,61.70,2400.0,1827.0
158.1880,60.05,2400.0,1825.7
158.3861,61.70,2400.0,1825.7
158.5894,62.25,2400.0,1827.1
158.7875,61.70,2400.0,1829.0
158.9879,60.05,2400.0,1829.3
159.1925,60.60,2400.0,1831.3
159.3909,60.60,2400.0,1831.8
159.5905,61.70,2400.0,1831.8
159.7943,61.15,2400.0,1831.8
159.9920,61.70,2400.0,1831.8
160.1919,61.15,2400.0,1829.8
160.3912,61.70,2400.0,1829.8
160.5953,61.70,2400.0,1830.5
160.7939,61.15,2400.0,1830.7
160.9975,60.05,2400.0,1830.7
161.1953,60.60,2400.0,1830.6
161.3963,61.70,2400.0,1830.2
161.5960,60.60,2400.0,1830.2
161.7973,61.70,2400.0,1831.2
161.9972,61.70,2400.0,1831.4
162.1979,60.60,2400.0,1831.0
162.3947,59.50,2400.0,1831.0
162.5995,62.25,2400.0,1831.4
162.7963,60.60,2400.0,1831.4
162.9975,60.60,2400.0,1831.4
163.1973,61.70,2400.0,1831.0
163.4014,61.15,2400.0,1830.5
163.5954,61.15,2400.0,1830.5
163.7968,62.25,2400.0,1831.3
163.9959,61.70,2400.0,1831.4
164.2030,62.25,2400.0,1829.6
164.4045,62.80,2400.0,1829.6
164.5983,62.25,2400.0,1829.6
164.7964,62.80,2400.0,1829.6
165.0033,62.25,2400.0,1829.6
165.1989,61.70,2400.0,1829.8
165.3975,62.25,2400.0,1830.7
165.5980,61.15,2400.0,1830.7
165.7979,62.25,2400.0,1830.7
165.9971,62.80,2400.0,1830.7
166.2010,60.60,2400.0,1830.2
166.3977,61.15,2400.0,1830.2
166.5982,62.25,2400.0,1830.2
166.7985,62.80,2400.0,1830.7
167.0015,62.80,2400.0,1830.7
167.1970,62.25,2400.0,1830.5
167.3998,62.25,2400.0,1830.7
167.6015,61.15,2400.0,1830.7
167.7982,62.25,2400.0,1830.4
167.9972,62.25,2400.0,1830.4
168.2010,62.80,2400.0,1829.2
168.3982,61.15,2400.0,1828.5
168.5996,62.25,2400.0,1829.5
168.7995,60.60,2400.0,1829.5
169.0051,62.25,2400.0,1829.5
169.2015,61.70,2400.0,1829.2
169.4017,61.15,2400.0,1829.2
169.6020,62.80,2400.0,1829.2
169.8054,62.80,2400.0,1829.2
170.0028,61.70,2400.0,1829.2
170.2020,63.35,2400.0,1829.6
170.4034,62.80,2400.0,1829.6
170.6030,62.80,2400.0,1829.6
170.8061,62.80,2400.0,1830.0
171.0053,61.70,2400.0,1830.0
171.2078,62.25,2400.0,1829.6
171.4058,62.25,2400.0,1829.6
171.6059,61.15,2400.0,1829.2
171.8072,62.25,2400.0,1830.0
172.0132,61.70,2400.0,1829.9
172.2074,60.60,2400.0,1828.6
172.4091,61.70,2400.0,1828.3
172.6066,61.15,2400.0,1829.5
172.8092,60.60,2400.0,1829.5
173.0076,62.25,2400.0,1829.5
173.2068,62.25,2400.0,1828.9
173.4100,61.70,2400.0,1828.9
173.6102,61.70,2400.0,1828.9
173.8109,62.25,2400.0,1828.9
174.0096,62.25,2400.0,1828.7
174.2099,62.80,2400.0,1830.0
174.4122,63.35,2400.0,1829.4
174.6109,62.80,2400.0,1829.4
174.8107,62.80,2400.0,1829.4
175.0105,61.70,2400.0,1829.1
175.2118,62.25,2400.0,1828.2
175.4097,62.80,2400.0,1828.2
175.6160,61.70,2400.0,1828.2
175.8115,62.80,2400.0,1833.8
176.0143,62.80,2400.0,1835.2
176.2114,63.35,2400.0,1834.7
176.4151,62.80,2400.0,1834.7
176.6129,61.70,2400.0,1834.5
176.8131,61.15,2400.0,1834.7
177.0147,60.60,2400.0,1834.7
177.2175,62.25,2400.0,1833.8
177.4139,62.25,2400.0,1834.5
177.6137,61.70,2400.0,1834.5
177.8150,61.15,2400.0,1834.5
178.0175,62.80,2400.0,1834.5
178.2178,61.70,2400.0,1833.9
178.4167,62.80,2400.0,1832.9
178.6145,63.90,2400.0,1832.9
178.8218,61.70,2400.0,1832.9
179.0170,62.25,2400.0,1832.7
179.2154,62.80,2400.0,1832.4
179.4173,62.25,2400.0,1831.9
179.6182,61.70,2400.0,1832.3
179.8180,62.80,2400.0,1832.4
180.0179,62.80,2400.0,1832.4
180.2195,62.80,2400.0,1832.4
180.4160,61.15,2400.0,1832.0
180.6172,62.80,2400.0,1831.6
180.8152,62.25,2400.0,1832.4
181.0238,62.25,2400.0,1832.4
181.2174,62.80,2400.0,1831.4
181.4182,61.15,2400.0,1831.4
181.6192,61.15,2400.0,1831.4
181.8190,62.80,2400.0,1831.4
182.0188,63.35,2400.0,1831.4
182.2192,62.80,2400.0,1831.6
182.4206,62.80,2400.0,1831.1
182.6222,62.25,2400.0,1832.4
182.8198,63.35,2400.0,1832.1
183.0249,62.25,2400.0,1832.1
183.2185,63.35,2400.0,1832.0
183.4187,63.35,2400.0,1831.8
183.6170,62.80,2400.0,1832.4
183.8228,63.35,2400.0,1832.4
184.0199,63.35,2400.0,1832.4
184.2182,62.25,2400.0,1833.2
184.4241,63.35,2400.0,1832.6
184.6197,63.35,2400.0,1832.6
184.8204,63.35,2400.0,1832.6
185.0194,63.35,2400.0,1832.6
185.2233,63.90,2400.0,1831.2
185.4182,63.35,2400.0,1831.8
185.6179,63.35,2400.0,1833.3
185.8201,62.25,2400.0,1833.3
186.0217,63.90,2400.0,1833.3
186.2210,63.35,2400.0,1832.8
186.4212,64.45,2400.0,1832.8
186.6196,62.25,2400.0,1832.8
186.8185,62.80,2400.0,1833.0
187.0186,63.35,2400.0,1833.0
187.2217,62.80,2400.0,1832.5
187.4220,62.25,2400.0,1832.7
187.6213,63.35,2400.0,1832.2
187.8221,62.80,2400.0,1832.2
188.0213,63.35,2400.0,1832.7
188.2266,62.25,2400.0,1830.8
188.4202,62.25,2400.0,1830.8
188.6218,63.35,2400.0,1830.8
188.8210,63.35,2400.0,1831.1
189.0223,63.90,2400.0,1831.1
189.2266,62.80,2400.0,1830.9
189.4209,62.25,2400.0,1831.2
189.6224,63.35,2400.0,1831.6
189.8217,63.90,2400.0,1831.6
190.0258,63.35,2400.0,1831.7
190.2226,63.90,2400.0,1831.9
190.4279,63.35,2400.0,1832.3
190.6321,63.35,2400.0,1832.6
190.8269,65.00,2400.0,1833.0
191.0299,62.25,2400.0,1833.0
191.2273,64.45,2400.0,1832.4
191.4266,62.80,2400.0,1832.4
191.6268,63.35,2400.0,1833.0
191.8289,63.90,2400.0,1832.8
192.0315,62.25,2400.0,1832.8
192.2275,63.35,2400.0,1832.8
192.4266,63.35,2400.0,1831.5
192.6261,63.35,2400.0,1831.9
192.8300,64.45,2400.0,1831.9
193.0277,63.90,2400.0,1831.9
193.2294,62.80,2400.0,1831.8
193.4338,63.35,2400.0,1832.6
193.6290,64.45,2400.0,1832.8
193.8302,63.35,2400.0,1832.8
194.0293,63.35,2400.0,1833.0
194.2284,63.35,2400.0,1832.8
194.4339,64.45,2400.0,1832.7
194.6295,62.80,2400.0,1832.7
194.8285,63.90,2400.0,1833.4
195.0296,64.45,2400.0,1833.6
195.2285,62.80,2400.0,1832.9
195.4303,62.25,2400.0,1832.4
195.6306,64.45,2400.0,1832.4
195.8338,64.45,2400.0,1832.4
196.0309,63.35,2400.0,1832.4
196.2308,64.45,2400.0,1831.1
196.4338,62.80,2400.0,1831.5
196.6301,62.80,2400.0,1831.9
196.8299,63.35,2400.0,1831.9
197.0311,64.45,2400.0,1831.6
197.2338,63.90,2400.0,1831.4
197.4307,64.45,2400.0,1831.4
197.6306,63.90,2400.0,1831.4
197.8403,64.45,2400.0,1831.4
198.0369,64.45,2400.0,1831.4
198.2311,64.45,2400.0,1831.5
198.4321,63.35,2400.0,1831.5
198.6312,62.80,2400.0,1831.5
198.8315,63.90,2400.0,1831.5
199.0366,62.80,2400.0,1831.5
199.2347,63.35,2400.0,1830.3
199.4337,65.00,2400.0,1829.8
199.6335,64.45,2400.0,1829.8
199.8348,63.90,2400.0,1830.1
200.0334,62.80,2400.0,1830.1
200.2350,63.35,2400.0,1829.5
200.4342,63.90,2400.0,1829.7
200.6360,63.35,2400.0,1829.7
200.8367,63.90,2400.0,1830.1
201.0361,63.90,2400.0,1830.1
201.2398,64.45,2400.0,1830.0
201.4381,63.90,2400.0,1830.0
201.6355,63.90,2400.0,1830.0
201.8379,62.80,2400.0,1830.7
202.0371,63.35,2400.0,1831.6
202.2439,63.90,2400.0,1831.0
202.4378,63.90,2400.0,1831.2
202.6382,63.35,2400.0,1831.6
202.8392,63.90,2400.0,1832.4
203.0396,63.35,2400.0,1832.4
203.2430,64.45,2400.0,1831.0
203.4387,64.45,2400.0,1831.0
203.6475,63.35,2400.0,1831.2
203.8378,63.35,2400.0,1824.7
204.0464,63.35,2400.0,1826.9
204.2415,63.90,2400.0,1828.1
204.4411,64.45,2400.0,1827.5
204.6422,63.35,2400.0,1828.0
204.8427,65.00,2400.0,1828.0
205.0432,64.45,2400.0,1828.0
205.2468,65.55,2400.0,1828.2
205.4463,64.45,2400.0,1828.3
205.6479,64.45,2400.0,1828.3
205.8465,65.00,2400.0,1829.3
206.0498,65.00,2400.0,1829.3
206.2494,65.00,2400.0,1829.3
206.4462,65.00,2400.0,1829.3
206.6468,65.00,2400.0,1829.3
206.8461,65.00,2400.0,1829.3
207.0498,65.00,2400.0,1829.3
207.2480,65.55,2400.0,1828.7
207.4465,64.45,2400.0,1828.7
207.6492,65.00,2400.0,1828.9
207.8503,65.00,2400.0,1828.9
208.0501,63.90,2400.0,1828.7
208.2513,63.90,2400.0,1828.4
208.4536,63.90,2400.0,1828.7
208.6512,65.00,2400.0,1828.7
208.8496,64.45,2400.0,1828.7
209.0538,65.55,2400.0,1828.9
209.2546,66.65,2400.0,1826.5
209.4554,65.00,2400.0,1826.9
209.6544,65.55,2400.0,1826.6
209.8576,65.55,2400.0,1826.6
210.0581,65.00,2400.0,1826.6
210.2599,65.00,2400.0,1826.8
210.4583,65.55,2400.0,1826.8
210.6581,63.90,2400.0,1827.5
210.8627,65.00,2400.0,1827.7
211.0619,65.55,2400.0,1827.7
211.2618,66.10,2400.0,1827.0
211.4664,65.55,2400.0,1827.0
211.6647,65.55,2400.0,1826.4
211.8650,66.10,2400.0,1826.0
212.0627,65.55,2400.0,1825.4
212.2649,66.65,2400.0,1824.7
212.4618,66.10,2400.0,1824.2
212.6635,65.55,2400.0,1824.2
212.8641,66.10,2400.0,1824.7
213.0656,65.55,2400.0,1824.7
213.2656,66.10,2400.0,1825.1
213.4644,66.10,2400.0,1825.1
213.6673,65.00,2400.0,1825.1
213.8691,65.55,2400.0,1829.8
214.0665,65.55,2400.0,1831.0
214.2714,65.55,2400.0,1829.8
214.4710,66.10,2400.0,1829.8
214.6673,64.45,2400.0,1829.8
214.8684,65.55,2400.0,1829.8
215.0692,67.20,2400.0,1829.8
215.2662,65.55,2400.0,1828.8
215.4707,66.10,2400.0,1829.1
215.6693,65.00,2400.0,1829.5
215.8685,66.65,2400.0,1830.0
216.0720,65.00,2400.0,1830.0
216.2683,66.65,2400.0,1828.6
216.4707,66.10,2400.0,1828.9
216.6696,66.65,2400.0,1828.9
216.8693,65.00,2400.0,1828.9
217.0706,66.10,2400.0,1828.9
217.2713,65.00,2400.0,1828.7
217.4703,65.00,2400.0,1828.7
217.6754,66.65,2400.0,1828.7
217.8705,66.10,2400.0,1828.7
218.0682,66.65,2400.0,1828.7
218.2694,65.00,2400.0,1826.8
218.4707,66.65,2400.0,1826.8
218.6713,66.65,2400.0,1827.0
218.8716,66.65,2400.0,1827.0
219.0701,65.55,2400.0,1827.0
219.2747,66.65,2400.0,1826.5
219.4719,66.65,2400.0,1826.5
219.6716,67.20,2400.0,1826.5
219.8723,66.10,2400.0,1826.7
220.0749,66.65,2400.0,1826.7
220.2720,66.10,2400.0,1825.2
220.4717,66.65,2400.0,1824.9
220.6713,66.65,2400.0,1825.3
220.8713,67.20,2400.0,1825.6
221.0750,66.65,2400.0,1825.6
221.2718,66.65,2400.0,1824.8
221.4711,66.65,2400.0,1825.3
221.6763,67.20,2400.0,1825.5
221.8732,67.20,2400.0,1825.5
222.0730,64.45,2400.0,1825.5
222.2791,65.55,2400.0,1825.8
222.4724,66.10,2400.0,1826.1
222.6735,67.20,2400.0,1825.8
222.8737,66.65,2400.0,1825.8
223.0729,67.75,2400.0,1825.8
223.2734,67.20,2400.0,1824.9
223.4778,67.20,2400.0,1824.9
223.6723,66.65,2400.0,1825.9
223.8754,66.65,2400.0,1825.8
224.0773,66.10,2400.0,1826.3
224.2750,67.75,2400.0,1826.2
224.4752,67.20,2400.0,1826.2
224.6739,65.55,2400.0,1826.2
224.8741,66.10,2400.0,1826.2
225.0743,66.65,2400.0,1826.2
225.2770,66.65,2400.0,1824.8
225.4744,66.65,2400.0,1826.0
225.6760,67.20,2400.0,1826.0
225.8753,65.55,2400.0,1826.0
226.0790,67.20,2400.0,1826.2
226.2745,66.65,2400.0,1826.2
226.4739,67.20,2400.0,1826.6
226.6763,68.30,2400.0,1826.2
226.8817,66.65,2400.0,1826.2
227.0735,67.20,2400.0,1826.5
227.2769,67.75,2400.0,1825.9
227.4766,66.65,2400.0,1825.9
227.6755,67.20,2400.0,1825.9
227.8772,66.65,2400.0,1826.1
228.0788,66.65,2400.0,1826.1
228.2764,66.10,2400.0,1824.7
228.4818,66.65,2400.0,1824.7
228.6752,66.65,2400.0,1825.7
228.8767,65.55,2400.0,1825.5
229.0768,66.65,2400.0,1825.5
229.2799,67.20,2400.0,1824.8
229.4773,67.20,2400.0,1824.8
229.6775,66.10,2400.0,1825.1
229.8773,68.30,2400.0,1825.1
230.0777,67.75,2400.0,1825.1
230.2779,67.20,2400.0,1824.9
230.4772,67.75,2400.0,1824.9
230.6775,67.20,2400.0,1825.1
230.8782,66.65,2400.0,1825.1
231.0776,67.20,2400.0,1826.3
231.2797,67.75,2400.0,1825.2
231.4782,67.75,2400.0,1825.4
231.6782,66.10,2400.0,1826.6
231.8843,66.10,2400.0,1826.6
232.0787,67.20,2400.0,1826.8
232.2803,66.10,2400.0,1825.7
232.4793,66.10,2400.0,1825.8
232.6816,67.75,2400.0,1826.6
232.8820,66.65,2400.0,1826.6
233.0796,67.75,2400.0,1826.8
233.2800,66.10,2400.0,1826.6
233.4791,67.75,2400.0,1825.4
233.6799,66.65,2400.0,1826.1
233.8809,67.75,2400.0,1826.1
234.0805,67.75,2400.0,1826.1
234.2810,67.20,2400.0,1825.8
234.4786,67.75,2400.0,1826.2
234.6818,67.75,2400.0,1826.2
234.8806,67.75,2400.0,1826.6
235.0810,66.65,2400.0,1826.4
235.2839,67.75,2400.0,1825.8
235.4839,67.75,2400.0,1825.8
235.6833,68.85,2400.0,1825.8
235.8830,67.20,2400.0,1825.8
236.0844,67.75,2400.0,1825.6
236.2833,67.75,2400.0,1824.5
236.4861,67.75,2400.0,1825.7
236.6841,67.75,2400.0,1825.7
236.8821,66.65,2400.0,1825.7
237.0838,67.75,2400.0,1825.9
237.2850,67.75,2400.0,1825.0
237.4845,68.30,2400.0,1825.0
237.6852,68.30,2400.0,1825.3
237.8846,67.75,2400.0,1825.3
238.0860,68.30,2400.0,1825.7
238.2857,67.75,2400.0,1825.0
238.4850,67.75,2400.0,1825.4
238.6848,67.20,2400.0,1825.4
238.8850,68.30,2400.0,1825.4
239.0865,67.75,2400.0,1825.4
239.2863,68.85,2400.0,1824.6
239.4859,68.30,2400.0,1825.5
239.6854,66.65,2400.0,1825.5
239.8851,67.75,2400.0,1825.5
240.0861,68.30,2400.0,1824.9
240.2899,68.30,2400.0,1824.4
240.4872,68.30,2400.0,1825.8
240.6871,68.30,2400.0,1826.2
240.8854,67.20,2400.0,1826.5
241.0895,67.75,2400.0,1826.5
241.2859,67.20,2400.0,1826.3
241.4893,68.85,2400.0,1826.8
241.6868,68.85,2400.0,1827.2
241.8862,67.75,2400.0,1827.2
242.0883,68.85,2400.0,1827.2
242.2865,67.20,2400.0,1826.5
242.4860,68.30,2400.0,1827.2
242.6865,68.85,2400.0,1827.2
242.8899,69.40,2400.0,1827.2
243.0872,67.20,2400.0,1827.2
243.2867,68.30,2400.0,1827.0
243.4879,67.75,2400.0,1827.0
243.6890,67.75,2400.0,1827.0
243.8882,68.85,2400.0,1827.0
244.0895,68.85,2400.0,1827.4
244.2907,69.40,2400.0,1825.8
244.4903,67.75,2400.0,1826.1
244.6893,68.30,2400.0,1827.6
244.8931,67.20,2400.0,1827.9
245.0924,67.20,2400.0,1827.9
245.2901,67.20,2400.0,1827.7
245.4921,68.30,2400.0,1827.7
245.6937,68.30,2400.0,1827.7
245.8902,68.85,2400.0,1827.7
246.0920,67.75,2400.0,1827.7
246.2975,68.30,2400.0,1827.2
246.4934,69.40,2400.0,1827.2
246.6906,68.30,2400.0,1827.2
246.8923,69.40,2400.0,1827.2
247.0920,68.30,2400.0,1827.2
247.2969,68.30,2400.0,1826.0
247.4920,68.30,2400.0,1825.2
247.6932,68.85,2400.0,1824.8
247.8919,67.20,2400.0,1824.8
248.0915,69.40,2400.0,1824.7
248.2938,68.85,2400.0,1824.5
248.4943,68.85,2400.0,1825.4
248.6938,68.85,2400.0,1826.6
248.8971,68.85,2400.0,1827.3
249.0937,69.40,2400.0,1827.3
249.2937,68.85,2400.0,1827.5
249.4939,68.85,2400.0,1827.5
249.6953,68.30,2400.0,1827.5
249.8980,67.75,2400.0,1827.5
250.0978,69.95,2400.0,1827.5
250.2936,68.85,2400.0,1826.7
250.4952,69.40,2400.0,1826.7
250.6934,68.85,2400.0,1826.7
250.8972,68.30,2400.0,1826.7
251.0961,68.30,2400.0,1826.7
251.2939,67.20,2400.0,1825.6
251.4970,69.95,2400.0,1825.6
251.6994,68.85,2400.0,1826.0
251.8965,67.75,2400.0,1826.0
252.0980,68.30,2400.0,1826.5
252.3035,69.40,2400.0,1826.2
252.4978,69.40,2400.0,1826.8
252.6974,67.75,2400.0,1826.8
252.8954,68.85,2400.0,1826.8
253.0970,68.85,2400.0,1826.8
253.2972,67.20,2400.0,1826.3
253.4974,69.40,2400.0,1826.3
253.6958,68.85,2400.0,1826.6
253.8991,68.30,2400.0,1826.8
254.0980,68.85,2400.0,1826.8
254.3030,68.85,2400.0,1826.5
254.4991,68.30,2400.0,1826.9
254.7031,68.85,2400.0,1826.7
254.8995,69.40,2400.0,1826.7
255.1019,68.30,2400.0,1827.0
255.2988,68.85,2400.0,1826.4
255.4980,68.30,2400.0,1826.6
255.7008,69.40,2400.0,1826.6
255.9027,69.95,2400.0,1826.9
256.1039,68.30,2400.0,1826.9
256.3035,68.85,2400.0,1826.8
256.5035,68.85,2400.0,1826.8
256.7051,68.85,2400.0,1826.8
256.9044,69.40,2400.0,1827.3
257.1026,69.40,2400.0,1827.3
257.3044,69.40,2400.0,1826.1
257.5054,68.30,2400.0,1826.1
257.7071,68.85,2400.0,1826.8
257.9053,69.40,2400.0,1826.8
258.1035,67.75,2400.0,1826.8
258.3051,69.40,2400.0,1826.8
258.5055,69.95,2400.0,1826.4
258.7068,69.40,2400.0,1826.4
258.9089,69.40,2400.0,1826.7
259.1079,69.40,2400.0,1826.7
259.3069,69.95,2400.0,1824.9
259.5108,68.85,2400.0,1824.9
259.7095,68.30,2400.0,1824.5
259.9114,69.40,2400.0,1824.5
260.1119,69.40,2400.0,1824.5
260.3130,68.85,2400.0,1824.6
260.5125,67.75,2400.0,1824.6
260.7143,69.40,2400.0,1824.6
260.9122,69.95,2400.0,1824.6
261.1125,68.85,2400.0,1824.9
261.3132,69.40,2400.0,1825.9
261.5119,69.40,2400.0,1826.7
261.7119,69.40,2400.0,1826.7
261.9240,69.40,2400.0,1826.7
262.1132,68.30,2400.0,1827.4
262.3148,69.95,2400.0,1826.8
262.5146,68.30,2400.0,1826.8
262.7155,69.95,2400.0,1826.8
262.9164,69.40,2400.0,1826.8
263.1164,69.40,2400.0,1827.0
263.3149,69.95,2400.0,1826.8
263.5170,69.40,2400.0,1826.8
263.7145,68.85,2400.0,1826.8
263.9196,69.40,2400.0,1827.3
264.1145,69.40,2400.0,1827.3
264.3169,71.05,2400.0,1825.6
264.5169,69.40,2400.0,1825.6
264.7182,69.95,2400.0,1826.1
264.9193,69.95,2400.0,1826.1
265.1175,68.30,2400.0,1826.6
265.3201,69.95,2400.0,1826.0
265.5227,68.85,2400.0,1826.5
265.7198,70.50,2400.0,1826.5
265.9200,69.95,2400.0,1826.5
266.1197,69.40,2400.0,1826.8
266.3195,68.30,2400.0,1826.5
266.5243,69.40,2400.0,1826.9
266.7219,68.30,2400.0,1827.0
267.0253,69.95,2400.0,1827.0
267.1228,71.05,2400.0,1827.0
267.3266,68.85,2400.0,1826.3
267.5224,69.95,2400.0,1826.3
267.7234,69.95,2400.0,1826.8
267.9255,68.85,2400.0,1826.8
268.1278,69.95,2400.0,1827.2
268.3237,69.40,2400.0,1826.0
268.5248,71.05,2400.0,1826.0
268.7242,69.95,2400.0,1826.0
268.9233,69.95,2400.0,1826.8
269.1273,70.50,2400.0,1826.5
269.3255,68.85,2400.0,1826.3
269.5270,70.50,2400.0,1826.5
269.7267,68.85,2400.0,1826.9
269.9319,68.85,2400.0,1827.3
270.1293,69.40,2400.0,1827.4
270.3321,69.40,2400.0,1826.3
270.5301,69.95,2400.0,1826.3
270.7342,70.50,2400.0,1826.5
270.9323,70.50,2400.0,1826.5
271.1314,70.50,2400.0,1826.5
271.3316,71.05,2400.0,1826.1
271.5335,69.95,2400.0,1826.3
271.7331,70.50,2400.0,1826.3
271.9342,69.40,2400.0,1826.3
272.1339,69.40,2400.0,1826.3
272.3361,71.05,2400.0,1825.2
272.5342,70.50,2400.0,1825.2
272.7369,69.40,2400.0,1825.2
272.9380,70.50,2400.0,1825.2
273.1362,69.95,2400.0,1825.5
273.3358,69.95,2400.0,1825.6
273.5362,69.95,2400.0,1826.4
273.7395,69.95,2400.0,1826.4
273.9373,69.95,2400.0,1826.6
274.1375,70.50,2400.0,1826.4
274.3377,71.05,2400.0,1826.4
274.5378,69.95,2400.0,1826.6
274.7380,70.50,2400.0,1826.6
274.9446,69.95,2400.0,1826.6
275.1424,68.85,2400.0,1825.7
275.3381,69.40,2400.0,1825.1
275.5362,71.05,2400.0,1825.3
275.7411,70.50,2400.0,1825.3
275.9380,70.50,2400.0,1825.5
276.1370,70.50,2400.0,1825.5
276.3388,70.50,2400.0,1825.1
276.5371,71.05,2400.0,1825.5
276.7426,69.95,2400.0,1826.2
276.9377,71.05,2400.0,1826.2
277.1393,71.60,2400.0,1825.7
277.3376,71.05,2400.0,1825.5
277.5394,70.50,2400.0,1825.7
277.7399,70.50,2400.0,1826.9
277.9384,70.50,2400.0,1826.9
278.1411,71.05,2400.0,1827.3
278.3376,71.05,2400.0,1826.9
278.5394,69.95,2400.0,1827.3
278.7381,71.05,2400.0,1827.3
278.9396,69.95,2400.0,1827.3
279.1407,69.95,2400.0,1827.3
279.3399,71.05,2400.0,1826.6
279.5396,70.50,2400.0,1827.3
279.7405,69.95,2400.0,1827.3
279.9402,71.05,2400.0,1827.6
280.1403,70.50,2400.0,1827.6
280.3414,71.05,2400.0,1827.3
280.5407,71.60,2400.0,1827.3
280.7392,70.50,2400.0,1827.6
280.9412,69.40,2400.0,1827.6
281.1396,69.40,2400.0,1827.3
281.3414,70.50,2400.0,1827.1
281.5396,71.05,2400.0,1827.3
281.7451,71.05,2400.0,1827.3
281.9402,69.95,2400.0,1827.3
282.1394,71.60,2400.0,1827.3
282.3396,68.30,2400.0,1826.8
282.5409,68.85,2400.0,1824.2
282.7458,69.40,2400.0,1824.6
282.9416,68.30,2400.0,1825.1
283.1419,69.95,2400.0,1825.1
283.3415,69.40,2400.0,1825.3
283.5439,70.50,2400.0,1825.6
283.7464,71.05,2400.0,1825.6
283.9413,71.05,2400.0,1825.6
284.1443,69.95,2400.0,1825.8
284.3429,69.95,2400.0,1826.0
284.5458,70.50,2400.0,1826.0
284.7435,69.40,2400.0,1826.4
284.9439,71.05,2400.0,1826.5
285.1433,69.95,2400.0,1826.7
285.3474,71.60,2400.0,1824.9
285.5453,71.05,2400.0,1823.5
285.7445,70.50,2400.0,1823.5
285.9450,69.40,2400.0,1823.7
286.1498,71.60,2400.0,1822.0
286.3444,71.05,2400.0,1821.8
286.5464,71.05,2400.0,1822.5
286.7451,70.50,2400.0,1822.3
286.9458,72.15,2400.0,1822.7
287.1449,71.60,2400.0,1824.4
287.3516,69.95,2400.0,1824.2
287.5472,71.60,2400.0,1824.6
287.7450,71.05,2400.0,1824.9
287.9465,72.15,2400.0,1825.1
288.1454,71.60,2400.0,1824.9
288.3449,71.60,2400.0,1824.4
288.5498,71.60,2400.0,1824.6
288.7498,71.60,2400.0,1825.1
288.9457,71.60,2400.0,1825.1
289.1450,70.50,2400.0,1824.9
289.3468,71.60,2400.0,1824.0
289.5458,71.60,2400.0,1824.0
289.7465,71.60,2400.0,1824.2
289.9499,72.15,2400.0,1824.2
290.1465,70.50,2400.0,1823.8
290.3484,72.15,2400.0,1824.7
