Elapsed_Seconds,Temp_C,Freq_MHz,Mem_Used_MB,Throttle_Flag
346.7384,80.40,2400.0,2181.9,0
346.9386,80.40,2400.0,2182.4,0
347.1382,80.95,2400.0,2182.4,1
347.3393,80.95,2400.0,2182.2,0
347.5393,79.85,2400.0,2182.2,0
347.7403,81.50,2400.0,2182.6,0
347.9518,80.95,2400.0,2182.6,0
348.1402,80.95,2400.0,2182.4,0
348.3464,80.95,2400.0,2182.4,0
348.5424,79.85,2400.0,2181.8,0
348.7507,80.40,2400.0,2182.0,0
348.9438,79.30,2400.0,2182.2,0
349.1473,80.40,2400.0,2182.5,0
349.3422,81.50,2400.0,2182.5,0
349.5447,80.40,2400.0,2182.2,0
349.7538,81.50,2400.0,2182.0,0
349.9514,80.40,2400.0,2182.0,0
350.1512,80.95,2400.0,2182.0,0
350.3524,80.40,2400.0,2182.0,0
350.5527,79.85,2400.0,2182.0,0
350.7517,80.95,2400.0,2181.8,0
350.9539,80.95,2400.0,2181.8,0
351.1567,80.95,2400.0,2182.0,0
351.3552,80.40,2400.0,2182.0,0
351.5546,80.95,2400.0,2182.4,0
351.7557,80.95,2400.0,2182.4,0
351.9534,79.30,2400.0,2182.2,0
352.1558,80.95,2400.0,2182.2,0
352.3599,80.95,2400.0,2182.2,1
352.5537,80.95,2400.0,2182.4,1
352.7586,82.05,2366.0,2183.0,0
352.9569,81.50,2400.0,2183.0,0
353.1564,80.40,2400.0,2182.3,0
353.3586,80.95,2400.0,2182.6,0
353.5628,82.05,2366.0,2182.3,0
353.7606,81.50,2400.0,2181.9,0
353.9568,81.50,2400.0,2182.2,0
354.1624,80.95,2400.0,2182.2,1
354.3600,80.95,2400.0,2182.6,0
354.5610,80.40,2400.0,2182.2,0
354.7581,82.05,2366.0,2182.6,1
354.9603,80.95,2400.0,2182.6,0
355.1609,81.50,2400.0,2182.9,0
355.3625,81.50,2400.0,2182.9,0
355.6600,80.95,2400.0,2183.1,0
355.7623,80.40,2366.0,2183.1,1
355.9678,81.50,2400.0,2183.1,0
356.1674,80.95,2400.0,2183.1,0
356.3642,81.50,2400.0,2182.9,0
356.5664,81.50,2400.0,2182.8,1
356.7683,82.05,2366.0,2182.8,0
356.9651,81.50,2400.0,2182.8,1
357.1653,82.60,2311.0,2182.8,0
357.3725,82.05,2366.0,2182.8,0
357.5745,80.95,2400.0,2181.4,1
357.7753,79.30,2400.0,2182.1,0
357.9717,81.50,2400.0,2182.1,0
358.1719,80.95,2400.0,2182.1,0
358.3692,80.40,2400.0,2182.5,0
358.5756,81.50,2400.0,2182.5,0
358.7709,81.50,2400.0,2181.8,0
358.9737,80.95,2366.0,2182.5,0
359.1753,81.50,2400.0,2182.5,0
359.3759,82.05,2366.0,2182.5,1
359.5758,81.50,2400.0,2182.2,0
359.7745,80.40,2400.0,2182.2,0
359.9697,82.05,2366.0,2181.8,0
360.1743,81.50,2400.0,2181.8,0
360.3699,82.05,2366.0,2181.8,0
360.5745,80.95,2400.0,2182.7,1
360.7741,82.05,2256.0,2182.7,0
360.9759,82.05,2366.0,2183.0,1
361.1724,82.05,2366.0,2183.0,0
361.3744,80.95,2400.0,2183.0,1
361.5717,80.95,2366.0,2183.0,1
361.7776,81.50,2400.0,2183.6,0
361.9720,80.95,2400.0,2183.6,1
362.1749,80.40,2400.0,2183.8,1
362.3791,80.95,2366.0,2183.8,0
362.5745,82.05,2366.0,2184.4,1
362.7775,80.95,2400.0,2183.9,0
362.9737,82.05,2366.0,2183.9,1
363.1758,82.05,2311.0,2183.6,0
363.3746,82.05,2366.0,2183.6,0
363.5770,80.95,2400.0,2183.9,0
363.7757,82.05,2366.0,2183.4,1
363.9786,81.50,2400.0,2183.4,0
364.1767,81.50,2400.0,2183.4,1
364.3753,82.05,2366.0,2183.4,0
364.5762,80.95,2400.0,2183.3,1
364.7798,80.95,2366.0,2183.3,1
364.9784,82.05,2366.0,2183.3,0
365.1747,83.15,2256.0,2183.1,1
365.3786,80.95,2400.0,2183.1,1
365.5754,82.05,2366.0,2183.0,0
365.7835,82.05,2366.0,2182.8,1
365.9838,82.05,2366.0,2183.4,1
366.1810,80.40,2400.0,2183.4,0
366.3824,80.95,2400.0,2183.4,1
366.5877,82.60,2311.0,2183.7,1
366.7845,82.60,2311.0,2183.7,1
366.9892,82.60,2400.0,2183.7,1
367.1920,82.05,2366.0,2183.5,0
367.3913,82.05,2366.0,2183.5,1
367.5903,82.60,2311.0,2182.7,1
367.7897,82.05,2366.0,2183.2,0
368.0043,82.05,2366.0,2183.2,1
368.1920,82.05,2366.0,2183.2,0
368.4933,81.50,2400.0,2183.4,0
368.5917,81.50,2400.0,2182.9,0
368.7899,82.05,2366.0,2182.7,1
368.9902,81.50,2400.0,2182.7,0
369.1938,81.50,2400.0,2182.7,1
369.3909,81.50,2400.0,2182.7,1
369.5899,82.05,2311.0,2183.2,1
369.7941,81.50,2400.0,2182.9,0
369.9959,81.50,2400.0,2182.9,1
370.1947,80.95,2400.0,2183.2,0
370.3942,80.95,2400.0,2183.2,0
370.5961,81.50,2400.0,2182.5,1
370.8143,80.40,2400.0,2182.2,0
370.9944,81.50,2400.0,2182.5,0
371.1972,82.05,2366.0,2182.9,1
371.3970,81.50,2400.0,2182.9,1
371.5931,82.05,2366.0,2183.4,0
371.7935,82.05,2400.0,2183.0,0
371.9962,80.95,2400.0,2183.0,0
372.1997,80.95,2400.0,2183.3,1
372.3938,82.05,2366.0,2183.0,1
372.5985,82.05,2366.0,2182.4,1
372.7963,82.60,2311.0,2183.0,1
372.9984,80.95,2256.0,2183.2,1
373.2020,82.05,2366.0,2183.2,1
373.3971,82.60,2311.0,2183.7,0
373.5995,82.60,2311.0,2184.2,1
373.8042,80.95,2400.0,2184.6,1
374.0011,82.05,2366.0,2184.4,0
374.2000,81.50,2400.0,2184.4,1
374.4024,82.05,2366.0,2184.4,1
374.6037,82.05,2400.0,2183.3,0
374.8019,83.15,2256.0,2183.5,1
375.0022,82.05,2366.0,2183.5,1
375.2047,82.05,2366.0,2183.5,1
375.4014,82.60,2311.0,2183.5,1
375.6063,82.60,2311.0,2183.5,0
375.8058,82.60,2311.0,2183.8,1
376.0051,80.40,2366.0,2183.8,0
376.2041,82.05,2366.0,2183.8,0
376.4080,81.50,2311.0,2183.8,1
376.6046,82.05,2366.0,2183.6,0
376.8138,81.50,2400.0,2183.9,0
377.0106,82.05,2366.0,2183.9,0
377.2055,82.60,2311.0,2183.9,1
377.4087,80.95,2400.0,2183.9,1
377.6105,82.60,2311.0,2183.9,1
377.8079,80.95,2400.0,2183.7,1
378.0066,81.50,2400.0,2183.7,1
378.2106,82.60,2311.0,2183.7,1
378.4096,82.05,2366.0,2183.7,1
378.6064,82.60,2311.0,2184.1,1
378.8056,82.05,2366.0,2183.9,1
379.0102,82.60,2311.0,2184.4,1
379.2122,83.15,2256.0,2184.4,1
379.4105,82.60,2256.0,2184.4,1
379.6093,81.50,2400.0,2184.4,1
379.8141,81.50,2400.0,2184.4,1
380.0157,83.15,2256.0,2184.6,1
380.2154,82.60,2311.0,2184.6,0
380.4129,84.25,2146.0,2184.6,1
380.6133,82.05,2311.0,2183.8,1
380.8157,83.15,2256.0,2183.8,1
381.0120,82.60,2311.0,2183.8,1
381.2174,82.60,2311.0,2183.8,0
381.4180,80.95,2400.0,2184.0,1
381.6222,83.15,2256.0,2184.0,1
381.8238,82.60,2400.0,2184.0,1
382.0237,82.60,2366.0,2184.0,1
382.2234,82.60,2311.0,2183.8,1
382.4213,82.60,2311.0,2183.5,1
382.6239,83.15,2256.0,2183.8,1
382.8241,83.15,2256.0,2183.8,1
383.0249,83.15,2311.0,2184.0,1
383.2235,81.50,2400.0,2184.0,1
383.4243,82.60,2311.0,2184.2,1
383.6281,82.05,2366.0,2183.7,1
383.8226,82.05,2256.0,2183.7,1
384.0256,81.50,2400.0,2183.7,1
384.2217,83.15,2256.0,2183.7,1
384.4226,82.60,2311.0,2183.7,1
384.6244,82.60,2311.0,2183.3,0
384.8266,82.60,2311.0,2183.3,1
385.0335,81.50,2400.0,2183.3,1
385.2277,82.60,2311.0,2183.3,0
385.4277,81.50,2400.0,2183.3,1
385.6322,82.05,2400.0,2183.4,0
385.8265,83.15,2256.0,2183.2,1
386.0276,82.60,2366.0,2183.2,0
386.2278,82.05,2366.0,2183.5,1
386.4280,82.05,2311.0,2183.5,0
386.6265,82.60,2311.0,2183.0,1
386.8288,82.60,2311.0,2183.2,1
387.0256,82.60,2311.0,2183.2,0
387.2291,83.15,2256.0,2182.7,1
387.4306,83.15,2256.0,2182.7,1
387.6260,82.60,2311.0,2182.7,1
387.8360,82.60,2311.0,2182.7,1
388.0319,81.50,2400.0,2182.5,0
388.2304,82.60,2400.0,2183.0,1
388.4296,82.60,2311.0,2183.0,0
388.6326,83.70,2201.0,2183.0,1
388.8326,83.15,2256.0,2182.7,0
389.0319,83.70,2256.0,2182.7,1
389.2324,82.60,2311.0,2182.7,1
389.4307,83.15,2256.0,2182.7,1
389.6297,82.60,2311.0,2183.0,1
389.8324,82.60,2311.0,2183.0,0
390.0376,82.05,2366.0,2183.2,1
390.2326,82.60,2311.0,2183.2,1
390.4367,83.15,2256.0,2183.2,1
390.6389,83.15,2256.0,2183.2,1
390.8393,81.50,2311.0,2183.2,1
391.0364,82.60,2311.0,2183.2,1
391.2344,82.60,2366.0,2183.2,1
391.4344,81.50,2400.0,2183.4,1
391.6369,83.15,2256.0,2183.3,0
391.8381,82.60,2311.0,2183.3,1
392.0352,82.60,2311.0,2182.8,1
392.2369,82.60,2311.0,2183.2,1
392.4397,83.70,2201.0,2183.2,1
392.6384,83.15,2256.0,2183.5,1
392.8380,82.60,2311.0,2183.8,1
393.0363,81.50,2400.0,2183.8,1
393.2424,82.05,2366.0,2183.8,1
393.4408,83.15,2256.0,2183.7,1
393.6384,82.05,2366.0,2182.2,1
393.8401,81.50,2400.0,2181.2,1
394.0421,81.50,2400.0,2181.2,1
394.2372,83.15,2311.0,2181.2,1
394.4445,82.60,2311.0,2181.2,1
394.6390,83.70,2201.0,2181.7,1
394.8361,83.15,2256.0,2181.7,1
395.0402,82.60,2311.0,2181.7,1
395.2411,83.15,2256.0,2181.7,1
395.4417,81.50,2256.0,2181.7,1
395.6481,82.05,2366.0,2182.3,1
395.8419,81.50,2400.0,2182.2,1
396.0479,83.15,2256.0,2182.2,1
396.2473,82.60,2311.0,2182.2,1
396.4514,83.15,2256.0,2181.9,1
396.6480,82.60,2311.0,2181.7,1
396.8482,82.60,2311.0,2181.4,0
397.0450,84.25,2146.0,2181.4,1
397.2455,82.05,2366.0,2181.4,1
397.4502,83.15,2256.0,2181.4,0
397.6461,83.15,2256.0,2181.2,1
397.8483,83.15,2256.0,2181.2,1
398.0498,83.15,2256.0,2181.4,1
398.2489,83.15,2256.0,2181.4,1
398.4520,83.70,2256.0,2181.4,1
398.6481,83.15,2256.0,2181.3,1
398.8463,82.60,2311.0,2181.6,1
399.0485,80.95,2400.0,2181.9,1
399.2503,81.50,2400.0,2182.1,1
399.4521,82.60,2311.0,2181.9,1
399.6520,82.05,2366.0,2181.9,1
399.8518,82.60,2311.0,2181.2,1
400.0555,80.95,2311.0,2181.2,1
400.2522,83.15,2256.0,2181.2,1
400.4492,82.60,2311.0,2181.2,1
400.6545,82.60,2311.0,2181.9,1
400.8553,82.05,2366.0,2182.1,0
401.0492,81.50,2400.0,2182.1,1
401.2498,82.05,2366.0,2182.1,1
401.4519,82.60,2400.0,2182.1,0
401.6524,83.70,2201.0,2182.1,1
401.8554,83.70,2201.0,2182.5,1
402.0532,83.15,2256.0,2182.5,0
402.2507,83.70,2201.0,2182.7,1
402.4553,83.15,2256.0,2182.7,1
402.6697,83.15,2256.0,2181.0,1
402.8527,83.70,2256.0,2181.5,1
403.0545,83.15,2256.0,2181.5,1
403.2560,83.15,2256.0,2181.7,1
403.4561,84.25,2146.0,2181.7,1
403.6524,83.70,2201.0,2182.4,1
403.8624,83.70,2201.0,2182.4,1
404.0664,82.05,2256.0,2182.4,1
404.2601,83.15,2256.0,2182.4,1
404.4576,82.60,2311.0,2182.4,1
404.6624,83.70,2201.0,2182.6,1
404.8595,84.25,2146.0,2182.6,1
405.0612,82.05,2311.0,2182.6,1
405.2618,83.70,2201.0,2182.6,1
405.4622,83.15,2256.0,2182.6,1
405.6640,83.15,2256.0,2181.4,1
405.8656,82.60,2311.0,2182.6,1
406.0651,83.70,2256.0,2182.6,1
406.2685,84.25,2146.0,2182.6,1
406.4636,83.70,2201.0,2182.1,1
406.6704,83.15,2256.0,2182.0,1
406.8692,82.60,2311.0,2182.0,1
407.0744,83.15,2256.0,2182.0,1
407.2696,83.15,2311.0,2182.2,0
407.4706,83.15,2256.0,2182.2,1
407.6679,82.05,2366.0,2181.8,1
407.8665,83.15,2256.0,2181.8,1
408.0683,83.15,2256.0,2181.3,1
408.2751,83.15,2256.0,2181.5,1
408.4694,82.60,2311.0,2181.5,1
408.6695,83.15,2256.0,2181.5,1
408.8725,83.70,2201.0,2181.5,1
409.0719,82.60,2311.0,2181.5,1
409.2745,84.25,2146.0,2181.8,1
409.4766,83.15,2256.0,2182.0,1
409.6710,83.70,2201.0,2181.1,1
409.8768,83.15,2256.0,2181.1,1
410.0743,82.60,2311.0,2181.3,1
410.2700,83.15,2201.0,2181.3,1
410.4703,83.70,2201.0,2181.6,1
410.6729,83.15,2256.0,2181.3,1
410.8710,83.15,2256.0,2181.1,1
411.0765,82.05,2366.0,2181.1,1
411.2746,83.15,2256.0,2181.1,1
411.4749,82.05,2366.0,2181.3,1
411.6771,83.15,2311.0,2181.1,1
411.8743,83.70,2201.0,2181.3,1
412.0743,82.60,2311.0,2181.1,1
412.2717,82.60,2311.0,2181.1,0
412.4764,82.60,2311.0,2181.1,1
412.7714,82.60,2146.0,2180.4,1
412.8723,83.70,2256.0,2180.4,1
413.0743,82.60,2311.0,2180.9,1
413.2742,84.25,2146.0,2180.9,1
413.4784,83.70,2201.0,2180.9,1
413.6794,84.25,2256.0,2181.4,1
413.8748,83.15,2256.0,2181.8,1
414.0785,83.70,2201.0,2181.8,1
414.2722,82.60,2311.0,2181.8,1
414.4767,82.60,2256.0,2181.8,1
414.6797,82.60,2311.0,2182.6,1
414.8738,83.15,2256.0,2182.3,1
415.0776,83.15,2256.0,2182.3,1
415.2823,82.60,2311.0,2182.3,1
415.4757,83.15,2256.0,2182.3,0
415.6793,83.70,2366.0,2182.6,1
415.8807,82.60,2311.0,2182.6,1
416.0798,83.70,2201.0,2182.8,1
416.2784,84.25,2146.0,2182.8,1
416.4821,84.25,2146.0,2182.6,1
416.6842,82.05,2366.0,2182.6,1
416.8868,83.70,2201.0,2182.6,1
417.0799,81.50,2400.0,2181.4,1
417.2825,83.70,2201.0,2181.6,1
417.4842,83.70,2201.0,2181.2,1
417.7397,81.50,2366.0,2181.6,1
417.8841,83.15,2256.0,2181.9,1
418.0843,83.15,2256.0,2181.9,1
418.2843,83.70,2201.0,2181.9,1
418.4823,83.15,2256.0,2181.9,1
418.6893,83.70,2201.0,2181.9,1
418.8832,82.60,2311.0,2181.9,1
419.0819,83.70,2201.0,2181.9,1
419.2824,83.70,2201.0,2181.9,1
419.4853,84.25,2146.0,2181.9,1
419.6904,84.25,2256.0,2181.6,1
419.8856,83.15,2201.0,2181.6,1
420.0918,84.80,1500.0,2181.6,1
420.2866,83.15,2256.0,2181.6,1
420.4853,83.70,2201.0,2181.6,1
420.6890,82.60,2311.0,2181.2,1
420.8916,83.70,2201.0,2182.1,1
421.0921,84.25,2201.0,2182.1,1
421.2981,83.70,2201.0,2182.1,1
421.4905,84.25,2146.0,2182.1,1
421.6908,83.70,2201.0,2181.6,1
421.8919,82.60,2256.0,2181.8,1
422.0920,83.15,2256.0,2181.8,1
422.2927,83.15,2256.0,2181.8,1
422.4929,83.70,2201.0,2181.8,1
422.6903,83.15,2256.0,2181.1,1
422.8889,83.15,2201.0,2181.1,1
423.0965,83.70,2201.0,2181.1,1
423.2898,82.05,2366.0,2181.1,1
423.4922,84.25,2201.0,2181.1,1
423.6921,83.15,2201.0,2181.3,1
423.8942,83.15,2256.0,2181.6,1
424.0909,82.60,2311.0,2181.6,1
424.2983,82.05,2366.0,2181.8,1
424.4902,83.15,2256.0,2182.0,1
424.7002,83.70,2201.0,2181.6,1
424.8964,83.15,2256.0,2181.6,1
425.0942,82.60,2146.0,2181.6,1
425.2933,83.70,2201.0,2181.6,1
425.4936,82.60,2311.0,2181.3,1
425.6989,84.25,2146.0,2181.2,1
425.8977,84.25,2146.0,2181.1,1
426.0982,82.05,2366.0,2181.1,1
426.3005,82.60,2146.0,2181.3,1
426.5025,84.25,2146.0,2181.7,1
426.6977,83.70,2201.0,2181.1,1
426.9024,82.05,2366.0,2181.0,1
427.1015,83.70,2201.0,2181.8,1
427.3017,83.70,2201.0,2181.8,1
427.4976,84.25,2146.0,2181.8,1
427.6979,83.15,2256.0,2182.2,1
427.9027,84.80,1500.0,2182.2,1
428.1025,82.60,2311.0,2182.2,1
428.3010,84.25,2146.0,2182.2,1
428.5025,83.15,2256.0,2182.2,1
428.7064,83.15,2256.0,2181.9,1
428.9026,83.70,2201.0,2181.9,1
429.1061,84.25,2146.0,2181.9,1
429.3083,84.25,2201.0,2181.9,1
429.5103,84.25,2146.0,2181.2,1
429.7016,84.25,2146.0,2181.2,1
429.9023,82.60,2311.0,2181.2,1
430.2092,84.80,2201.0,2181.2,1
430.3038,83.15,2256.0,2181.6,1
430.5050,81.50,2400.0,2181.6,1
430.7064,83.70,2201.0,2181.4,1
430.9034,83.70,2201.0,2181.4,1
431.1071,84.80,1500.0,2181.4,1
431.3086,83.70,2201.0,2181.4,1
431.5066,83.15,2201.0,2181.4,1
431.7063,84.25,2146.0,2181.4,1
431.9081,83.15,2256.0,2181.4,1
432.1067,83.15,2256.0,2180.9,1
432.3134,83.70,2201.0,2180.9,1
432.5075,82.60,2311.0,2180.9,1
432.7136,83.15,2256.0,2178.5,1
432.9079,83.15,2256.0,2179.1,1
433.1049,83.15,2256.0,2180.4,1
433.3064,83.70,2311.0,2180.4,1
433.5103,83.70,2201.0,2180.4,1
433.7084,83.70,2201.0,2180.4,1
433.9066,84.25,2146.0,2180.4,1
434.1086,83.15,2256.0,2180.4,1
434.3161,82.60,2311.0,2180.6,1
434.5130,83.70,2311.0,2180.6,1
434.7118,84.25,2146.0,2180.4,1
434.9154,83.15,2256.0,2180.4,1
435.1106,83.15,2256.0,2180.1,1
435.3105,82.05,2366.0,2180.1,1
435.5087,84.25,2146.0,2180.1,1
435.7131,84.25,2146.0,2178.9,1
435.9096,83.70,2201.0,2178.2,1
436.1124,84.25,2146.0,2178.2,1
436.3144,83.15,2400.0,2178.2,1
436.5130,84.25,2146.0,2178.5,1
436.7146,83.15,2256.0,2179.2,1
436.9164,84.25,2201.0,2178.8,1
437.1117,83.15,2201.0,2178.8,1
437.3183,82.60,2311.0,2178.8,1
437.5130,84.25,2256.0,2179.2,1
437.7126,84.80,2201.0,2180.1,1
437.9140,83.15,2256.0,2180.1,1
438.1139,84.25,2146.0,2180.1,1
438.3153,83.15,2256.0,2180.1,1
438.5197,83.70,2201.0,2180.1,1
438.7136,83.15,2256.0,2180.6,1
438.9173,82.60,2311.0,2180.6,1
439.1183,82.60,2311.0,2180.6,1
439.3159,82.05,2366.0,2180.6,1
439.5183,83.70,2201.0,2180.6,1
439.7143,83.70,2201.0,2180.4,1
439.9183,83.70,2146.0,2180.4,1
440.1184,84.25,2146.0,2180.4,1
440.3208,83.70,2146.0,2180.4,1
440.5186,83.70,2201.0,2180.4,1
440.7138,83.70,2201.0,2179.0,1
440.9136,83.70,2201.0,2179.0,1
441.1212,84.80,2201.0,2179.0,1
441.3185,83.70,2201.0,2179.3,0
441.5146,83.15,2256.0,2179.3,1
441.7194,83.70,2201.0,2180.1,1
441.9232,84.25,2311.0,2180.1,1
442.1223,83.15,2146.0,2180.1,1
442.3244,83.70,2201.0,2180.1,1
442.5195,84.25,2146.0,2180.4,1
442.7184,83.70,2201.0,2179.9,1
442.9184,83.15,2256.0,2179.9,1
443.2181,84.25,2146.0,2179.9,1
443.3200,83.70,2201.0,2180.3,1
443.5163,83.15,2256.0,2180.6,1
443.7196,83.70,2311.0,2180.8,1
443.9184,84.25,2146.0,2180.4,1
444.1183,83.15,2256.0,2180.4,1
444.3176,83.70,2201.0,2180.4,1
444.5225,84.25,2146.0,2180.1,1
444.7163,84.25,2146.0,2180.1,1
444.9162,83.15,2256.0,2180.1,1
445.1212,83.70,2201.0,2180.1,1
445.3200,83.70,2201.0,2180.1,1
445.5214,83.15,2256.0,2180.1,1
445.7183,83.70,2201.0,2179.8,1
445.9189,85.35,1500.0,2179.8,1
446.1171,83.70,2201.0,2180.1,1
446.3240,83.15,2256.0,2179.6,1
446.5194,84.80,1500.0,2179.6,1
446.7224,84.25,2146.0,2179.3,1
446.9200,84.25,2146.0,2179.4,1
447.1196,84.25,2201.0,2179.4,1
447.3182,83.70,2201.0,2179.1,1
447.5205,83.15,2256.0,2179.1,1
447.7215,84.25,2256.0,2179.6,1
447.9224,82.60,2311.0,2179.6,1
448.1230,84.25,2146.0,2179.6,1
448.3208,83.15,2256.0,2179.6,1
448.5222,83.70,2146.0,2179.6,1
448.7298,84.25,2146.0,2178.9,1
448.9274,84.25,2201.0,2179.9,1
449.1255,84.25,2146.0,2180.5,1
449.3274,83.15,2366.0,2180.7,1
449.5241,83.70,2366.0,2180.8,1
449.7236,83.15,2256.0,2180.2,1
449.9294,84.25,2146.0,2180.4,1
450.1202,83.70,2201.0,2181.1,1
450.3295,85.35,1500.0,2181.1,1
450.5252,82.60,2311.0,2181.1,1
450.7336,82.60,1500.0,2181.6,1
450.9271,82.60,2311.0,2181.6,1
451.1309,84.25,2146.0,2181.6,1
451.3315,83.15,2256.0,2181.6,1
451.5270,83.70,2201.0,2181.6,1
451.7293,85.35,1500.0,2181.8,1
451.9312,83.70,2201.0,2181.8,1
452.1274,83.15,2256.0,2182.1,1
452.3304,83.70,2201.0,2182.1,1
452.5333,83.15,2256.0,2182.3,1
452.7313,82.60,2146.0,2180.2,1
452.9317,83.15,2256.0,2180.2,1
453.1317,83.70,2201.0,2180.2,1
453.3326,83.15,2256.0,2180.2,1
453.5325,82.60,2201.0,2179.5,1
453.7324,83.70,2201.0,2179.3,1
453.9347,84.25,2146.0,2179.3,1
454.1364,82.60,2201.0,2179.3,1
454.3326,83.70,2201.0,2179.3,1
454.5304,84.25,2146.0,2179.0,1
454.7346,83.15,2256.0,2181.2,1
454.9342,83.70,2201.0,2181.2,1
455.1386,84.80,1500.0,2181.2,1
455.3306,85.35,1500.0,2181.6,1
455.5323,83.70,2201.0,2181.6,1
455.7344,83.15,2256.0,2181.4,1
455.9316,83.70,2201.0,2181.1,1
456.1329,84.25,2146.0,2181.1,1
456.3311,83.70,2201.0,2181.1,1
456.5398,84.25,2146.0,2181.6,1
456.7321,82.60,2311.0,2180.5,1
456.9324,83.70,2201.0,2155.5,1
457.1382,83.70,1500.0,2153.0,1
457.3393,84.25,2201.0,2153.0,1
457.5333,83.15,2256.0,2152.5,1
457.7324,84.25,2146.0,2150.6,1
457.9333,83.15,2256.0,2150.8,1
458.1344,83.15,2256.0,2150.8,1
458.3384,82.60,2311.0,2150.8,1
458.5340,84.80,1500.0,2150.8,1
458.7379,84.80,1500.0,2151.1,1
458.9324,84.25,2146.0,2151.1,1
459.1353,84.80,1500.0,2151.1,1
459.3345,83.70,2201.0,2151.1,1
459.5384,83.15,2256.0,2151.1,1
459.7368,84.25,2201.0,2151.3,1
459.9352,82.60,2311.0,2151.3,1
460.1354,84.80,1500.0,2149.8,1
460.3344,84.25,2201.0,2149.8,1
460.5378,83.70,2256.0,2149.8,1
460.7382,83.15,2256.0,2149.9,1
460.9386,83.15,2256.0,2149.9,1
461.1356,84.80,1500.0,2149.9,1
461.3364,84.25,2146.0,2149.6,1
461.5343,83.70,2201.0,2149.6,1
461.7385,83.15,2256.0,2149.3,1
461.9371,83.15,2256.0,2149.3,1
462.1337,83.70,2201.0,2149.1,1
462.3372,83.15,2146.0,2149.1,1
462.5365,84.25,2146.0,2149.1,1
462.7341,83.15,2256.0,2149.7,1
462.9351,84.80,1500.0,2149.7,1
463.1386,83.15,2201.0,2149.5,1
463.3356,83.70,2201.0,2149.7,1
463.5384,83.70,2201.0,2150.0,1
463.7396,82.60,2201.0,2149.9,1
463.9393,83.70,2201.0,2150.1,1
464.1421,84.25,2256.0,2149.9,1
464.3375,84.25,2146.0,2149.9,1
464.5423,83.70,2201.0,2149.6,1
464.7423,83.70,2201.0,2149.9,1
464.9408,84.80,1500.0,2149.9,1
465.1383,84.80,1500.0,2150.1,1
465.3407,82.60,2311.0,2150.1,1
465.5438,84.25,2146.0,2150.1,1
465.7422,82.60,2311.0,2150.3,1
465.9422,82.60,2311.0,2149.6,1
466.1464,85.35,1500.0,2149.4,1
466.3423,84.25,2146.0,2149.4,1
466.5430,84.80,1500.0,2149.4,1
466.7463,83.70,2146.0,2149.2,1
466.9427,84.25,2146.0,2149.4,1
467.1417,82.60,2311.0,2149.4,1
467.3448,84.25,2146.0,2149.4,1
467.5427,83.70,2146.0,2148.9,1
467.7463,84.25,2146.0,2148.5,1
467.9602,82.60,2256.0,2148.5,1
468.1447,83.70,2201.0,2148.2,1
468.3430,84.25,2146.0,2148.5,1
468.5462,82.60,2311.0,2147.8,1
468.7465,84.25,2146.0,2147.7,1
468.9487,82.60,2256.0,2147.9,1
469.1477,83.70,2201.0,2147.9,1
469.3457,83.15,2256.0,2147.9,1
469.5436,84.25,2146.0,2148.8,1
469.7541,82.60,2146.0,2149.5,1
469.9490,82.60,2311.0,2149.5,1
470.1521,83.15,2256.0,2149.2,1
470.3454,84.25,2146.0,2149.2,1
470.5479,84.25,2146.0,2149.5,1
470.7464,84.25,2201.0,2149.5,1
470.9522,82.60,2311.0,2149.5,1
471.1456,84.25,2146.0,2149.8,1
471.3507,84.25,2146.0,2149.8,1
471.5545,83.15,2201.0,2149.7,1
471.7476,84.25,2146.0,2149.7,1
471.9504,84.25,2146.0,2148.6,1
472.1474,83.15,2256.0,2148.6,1
472.3524,83.70,2201.0,2148.6,1
472.5489,84.25,2146.0,2148.6,1
472.7453,82.60,2311.0,2148.1,1
472.9490,83.70,2201.0,2148.9,1
473.1469,84.80,1500.0,2148.9,1
473.3538,83.15,2201.0,2148.6,1
473.5502,84.80,1500.0,2148.6,1
473.7506,83.15,2256.0,2148.8,1
473.9468,82.60,2311.0,2148.8,1
474.1514,82.60,2311.0,2148.8,1
474.3575,83.70,2201.0,2149.0,1
474.5467,83.70,2201.0,2149.3,1
474.7544,84.25,2146.0,2149.3,1
474.9531,83.15,2146.0,2149.3,1
475.1542,84.80,1500.0,2149.3,1
475.3521,84.25,2146.0,2149.5,1
475.5492,84.80,1500.0,2150.0,1
475.7506,82.60,2311.0,2150.4,1
475.9480,84.25,2146.0,2150.4,1
476.1507,83.15,2256.0,2150.4,1
476.3544,83.70,2201.0,2150.4,1
476.5505,84.80,1500.0,2150.7,1
476.7502,83.15,2146.0,2149.0,1
476.9559,84.25,2146.0,2148.4,1
477.1495,83.15,2256.0,2148.4,1
477.3504,83.15,2256.0,2148.4,1
477.5489,83.15,2201.0,2148.4,1
477.7545,83.15,2256.0,2149.3,1
477.9545,83.15,2256.0,2148.9,1
478.1542,84.25,2146.0,2148.6,1
478.3523,83.15,2256.0,2148.4,1
478.5544,84.80,1500.0,2148.6,1
478.7545,84.80,1500.0,2148.6,1
478.9543,85.35,1500.0,2148.6,1
479.1542,84.25,2146.0,2148.4,1
479.3515,84.80,1500.0,2148.4,1
479.5583,84.80,1500.0,2148.4,1
